date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:20	48132/48132	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.6.2)
22:21:21	45648/45648	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.6.2)
22:21:21	45648/45648	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot?	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2d41d.eot	(from https://qualitybio.in/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.6.2)
22:21:21	26004/26004	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	(from https://qualitybio.in/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.6.2)
22:21:21	40348/40348	---M--	200	added ('OK')	font/ttf	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	(from https://qualitybio.in/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.6.2)
22:21:22	935/935	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/pixel-video.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/pixel-video.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:22	99368/99368	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.6.2)
22:21:24	56086/56086	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2016:51:23%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/box_image_shadow.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/box_image_shadow.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:24	965/965	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:24	970/970	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:25	1118/1118	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:25	1117/1117	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:25	1003/1003	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:25	1001/1001	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/portfolio_list_button_hover@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:25	924/924	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/button-bg-px.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/button-bg-px.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:26	9662/9662	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/cursor_plus.cur	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/cursor_plus.html	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:26	161/161	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/cursor_plus.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/cursor_plus.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:26	237/237	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/desaturate.svg	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/desaturate.svg	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:26	1018/1018	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/plus.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/plus.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:27	997/997	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/minus.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/minus.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:27	979/979	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/plus@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/plus@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:27	956/956	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/minus@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/minus@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:27	984/984	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/plus@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/plus@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:27	963/963	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/minus@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/minus@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:28	1100/1100	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:28	1104/1104	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:28	1025/1025	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu_dark.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu_dark.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:28	1122/1122	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu_dark@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/close_side_menu_dark@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:28	6682/6682	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:29	1097/1097	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:29	1162/1162	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_y.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_y.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:29	1358/1358	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_next.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_next.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:29	1376/1376	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_prev.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/sprite_prev.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:30	1537/1537	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/default_thumb.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/default_thumb.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:30	6331/6331	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/loader.gif	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/prettyPhoto/loader.gif	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:30	56086/56086	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2016:51:31%20GMT	https://qualitybio.in/wp-content/themes/bridge/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:31	1892/1892	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/controls.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/controls.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:31	1021/1021	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/play.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/play.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:31	947/947	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/pause.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/pause.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:31	924/924	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/stop.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/stop.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:31	1143/1143	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/sound.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/sound.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:32	1019/1019	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/audio/mute.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/audio/mute.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:32	993/993	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/wc_select_arrow.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/wc_select_arrow.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:32	993/993	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/wc_select_arrow_footer.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/wc_select_arrow_footer.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:32	1695/1695	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:33	1699/1699	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:33	1726/1726	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:33	1736/1736	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:33	1742/1742	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:33	1741/1741	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:34	1753/1753	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:34	1754/1754	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:34	2451/2451	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:34	2451/2451	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_left_hover@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:35	2418/2418	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:35	2419/2419	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover@2x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/frame_arrow_right_hover@2x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:35	969/969	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/content_menu_arrow.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/content_menu_arrow.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:35	949/949	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:35	948/948	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:36	948/948	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_white.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:36	941/941	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_white.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_white.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:36	948/948	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_black.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_black.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:36	943/943	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_black.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_black.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:37	986/986	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:37	975/975	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:37	980/980	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_white@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_cross_white@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
22:21:37	942/942	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Mar%202024%2017:49:09%20GMT	https://qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_white@1_5x.png	C:/Users/mitta/Downloads/Biofuel%20Website/qualitybio.in/wp-content/themes/bridge/css/img/vertical_menu_minus_white@1_5x.png	(from https://qualitybio.in/wp-content/themes/bridge/css/stylesheet.min.css?ver=6.6.2)
